created_date,StartLon,StartLat
28-09-2016 01:24,-97.724,30.263
28-09-2016 01:25,-97.751,30.245
28-09-2016 01:27,-97.741,30.242
28-09-2016 01:24,-97.735,30.358
28-09-2016 01:13,-97.807,30.257
28-09-2016 01:17,-97.686,30.437
28-09-2016 01:29,-97.711,30.254
28-09-2016 01:26,-97.808,30.257
28-09-2016 01:24,-97.762,30.264
28-09-2016 01:33,-97.738,30.26
28-09-2016 01:32,-97.746,30.267
28-09-2016 01:24,-97.794,30.163
28-09-2016 01:32,-97.745,30.29
28-09-2016 01:30,-97.77,30.269
28-09-2016 01:33,-97.786,30.241
28-09-2016 01:31,-97.764,30.245
28-09-2016 01:36,-97.75,30.247
28-09-2016 01:30,-97.736,30.345
28-09-2016 01:35,-97.718,30.289
28-09-2016 01:34,-97.683,30.304
28-09-2016 01:36,-97.776,30.236
28-09-2016 01:37,-97.74,30.282
28-09-2016 01:36,-97.717,30.265
28-09-2016 01:37,-97.729,30.288
28-09-2016 01:38,-97.722,30.279
28-09-2016 01:36,-97.729,30.289
28-09-2016 01:34,-97.674,30.329
28-09-2016 01:38,-97.727,30.354
28-09-2016 01:41,-97.753,30.261
28-09-2016 01:44,-97.742,30.225
28-09-2016 01:42,-97.763,30.264
28-09-2016 01:44,-97.796,30.236
28-09-2016 01:39,-97.725,30.24
28-09-2016 01:41,-97.668,30.202
28-09-2016 01:44,-97.72,30.34
28-09-2016 01:39,-97.703,30.299
28-09-2016 01:45,-97.767,30.266
28-09-2016 01:37,-97.801,30.474
28-09-2016 01:38,-97.74,30.283
28-09-2016 01:40,-97.704,30.417
28-09-2016 01:41,-97.728,30.362
28-09-2016 01:44,-97.768,30.285
28-09-2016 01:34,-97.837,30.281
28-09-2016 01:50,-97.749,30.251
28-09-2016 01:46,-97.741,30.269
28-09-2016 01:45,-97.729,30.308
28-09-2016 01:50,-97.741,30.268
28-09-2016 01:47,-97.762,30.262
28-09-2016 01:36,-97.729,30.277
28-09-2016 01:45,-97.75,30.392
28-09-2016 01:45,-97.762,30.251
28-09-2016 01:44,-97.687,30.437
28-09-2016 01:49,-97.755,30.279
28-09-2016 01:49,-97.748,30.291
28-09-2016 01:51,-97.728,30.274
28-09-2016 01:55,-97.754,30.221
28-09-2016 01:55,-97.741,30.284
28-09-2016 01:50,-97.768,30.228
28-09-2016 01:54,-97.743,30.268
28-09-2016 01:55,-97.75,30.249
28-09-2016 01:53,-97.751,30.248
28-09-2016 01:53,-97.74,30.282
28-09-2016 01:57,-97.744,30.265
28-09-2016 01:56,-97.739,30.26
28-09-2016 01:50,-97.745,30.29
28-09-2016 01:56,-97.739,30.262
28-09-2016 01:57,-97.732,30.243
28-09-2016 02:00,-97.736,30.267
28-09-2016 01:50,-97.781,30.26
28-09-2016 01:51,-97.719,30.3
28-09-2016 01:57,-97.698,30.273
28-09-2016 02:00,-97.8,30.216
28-09-2016 01:48,-97.719,30.229
28-09-2016 02:05,-97.74,30.283
