created_date,StartLon,StartLat
04-10-2017 00:53,-97.667,30.203
04-10-2017 00:54,-97.723,30.242
04-10-2017 00:54,-97.748,30.27
04-10-2017 00:55,-97.72,30.3
04-10-2017 00:56,-97.762,30.255
04-10-2017 00:57,-97.74,30.282
04-10-2017 00:57,-97.737,30.385
04-10-2017 00:58,-97.725,30.258
04-10-2017 00:58,-97.668,30.197
04-10-2017 00:59,-97.717,30.37
04-10-2017 01:00,-97.742,30.283
04-10-2017 01:02,-97.752,30.269
04-10-2017 01:03,-97.741,30.242
04-10-2017 01:04,-97.749,30.286
04-10-2017 01:04,-97.747,30.266
04-10-2017 01:04,-97.746,30.265
04-10-2017 01:04,-97.735,30.241
04-10-2017 01:04,-97.745,30.227
04-10-2017 01:05,-97.785,30.444
04-10-2017 01:05,-97.786,30.26
04-10-2017 01:05,-97.736,30.265
04-10-2017 01:05,-97.723,30.293
04-10-2017 01:06,-97.748,30.288
04-10-2017 01:06,-97.733,30.295
04-10-2017 01:06,-97.742,30.264
04-10-2017 01:07,-97.704,30.287
04-10-2017 01:07,-97.751,30.289
04-10-2017 01:07,-97.744,30.264
04-10-2017 01:09,-97.758,30.246
04-10-2017 01:09,-97.723,30.236
04-10-2017 01:09,-97.754,30.27
04-10-2017 01:10,-97.745,30.265
04-10-2017 01:10,-97.718,30.24
04-10-2017 01:11,-97.717,30.396
04-10-2017 01:11,-97.745,30.282
04-10-2017 01:11,-97.736,30.278
04-10-2017 01:13,-97.807,30.257
04-10-2017 01:13,-97.722,30.262
04-10-2017 01:13,-97.738,30.341
04-10-2017 01:13,-97.762,30.256
04-10-2017 01:14,-97.774,30.242
04-10-2017 01:14,-97.739,30.265
04-10-2017 01:14,-97.735,30.267
04-10-2017 01:15,-97.748,30.252
04-10-2017 01:15,-97.747,30.266
04-10-2017 01:15,-97.76,30.274
04-10-2017 01:15,-97.716,30.269
04-10-2017 01:15,-97.748,30.288
04-10-2017 01:16,-97.765,30.2
04-10-2017 01:16,-97.747,30.288
04-10-2017 01:16,-97.745,30.29
04-10-2017 01:16,-97.76,30.261
04-10-2017 01:16,-97.754,30.271
04-10-2017 01:17,-97.686,30.437
04-10-2017 01:18,-97.742,30.282
04-10-2017 01:18,-97.742,30.288
04-10-2017 01:18,-97.748,30.265
04-10-2017 01:18,-97.742,30.268
04-10-2017 01:19,-97.8,30.23
04-10-2017 01:19,-97.807,30.258
04-10-2017 01:19,-97.666,30.203
04-10-2017 01:19,-97.743,30.284
04-10-2017 01:20,-97.729,30.286
04-10-2017 01:20,-97.749,30.251
04-10-2017 01:21,-97.747,30.261
04-10-2017 01:22,-97.666,30.197
04-10-2017 01:24,-97.794,30.163
04-10-2017 01:24,-97.762,30.264
04-10-2017 01:24,-97.735,30.358
04-10-2017 01:24,-97.724,30.263
04-10-2017 01:25,-97.751,30.245
04-10-2017 01:26,-97.808,30.257
04-10-2017 01:27,-97.741,30.242
04-10-2017 01:29,-97.711,30.254
04-10-2017 01:30,-97.736,30.345
04-10-2017 01:30,-97.77,30.269
04-10-2017 01:31,-97.764,30.245
04-10-2017 01:32,-97.745,30.29
04-10-2017 01:32,-97.746,30.267
04-10-2017 01:33,-97.786,30.241
04-10-2017 01:33,-97.738,30.26
04-10-2017 01:34,-97.683,30.304
04-10-2017 01:34,-97.837,30.281
04-10-2017 01:34,-97.674,30.329
04-10-2017 01:35,-97.718,30.289
04-10-2017 01:36,-97.729,30.289
04-10-2017 01:36,-97.776,30.236
04-10-2017 01:36,-97.75,30.247
04-10-2017 01:36,-97.717,30.265
04-10-2017 01:36,-97.729,30.277
04-10-2017 01:37,-97.74,30.282
04-10-2017 01:37,-97.729,30.288
04-10-2017 01:37,-97.801,30.474
04-10-2017 01:38,-97.727,30.354
04-10-2017 01:38,-97.722,30.279
04-10-2017 01:38,-97.74,30.283
04-10-2017 01:39,-97.725,30.24
04-10-2017 01:39,-97.703,30.299
04-10-2017 01:40,-97.704,30.417
04-10-2017 01:41,-97.728,30.362
04-10-2017 01:41,-97.668,30.202
04-10-2017 01:41,-97.753,30.261
04-10-2017 01:42,-97.763,30.264
04-10-2017 01:44,-97.796,30.236
04-10-2017 01:44,-97.742,30.225
04-10-2017 01:44,-97.768,30.285
04-10-2017 01:44,-97.687,30.437
04-10-2017 01:44,-97.72,30.34
04-10-2017 01:45,-97.75,30.392
04-10-2017 01:45,-97.729,30.308
04-10-2017 01:45,-97.762,30.251
04-10-2017 01:45,-97.767,30.266
04-10-2017 01:46,-97.741,30.269
04-10-2017 01:47,-97.762,30.262
04-10-2017 01:48,-97.719,30.229
04-10-2017 01:49,-97.755,30.279
04-10-2017 01:49,-97.748,30.291
04-10-2017 01:50,-97.749,30.251
04-10-2017 01:50,-97.768,30.228
04-10-2017 01:50,-97.741,30.268
04-10-2017 01:50,-97.781,30.26
04-10-2017 01:50,-97.745,30.29
04-10-2017 01:51,-97.728,30.274
04-10-2017 01:51,-97.669,30.521
04-10-2017 01:51,-97.719,30.3
04-10-2017 01:53,-97.74,30.282
04-10-2017 01:53,-97.751,30.248
04-10-2017 01:54,-97.743,30.268
04-10-2017 01:55,-97.741,30.284
04-10-2017 01:55,-97.754,30.221
04-10-2017 01:55,-97.745,30.29
04-10-2017 01:55,-97.75,30.249
04-10-2017 01:56,-97.739,30.26
04-10-2017 01:56,-97.739,30.262
04-10-2017 01:57,-97.732,30.243
04-10-2017 01:57,-97.744,30.265
04-10-2017 01:57,-97.633,30.412
04-10-2017 01:57,-97.698,30.273
04-10-2017 01:58,-97.773,30.312
04-10-2017 01:59,-97.71,30.325
04-10-2017 01:59,-97.784,30.298
04-10-2017 02:00,-97.736,30.267
04-10-2017 02:00,-97.745,30.266
04-10-2017 02:00,-97.8,30.216
04-10-2017 02:03,-97.808,30.257
04-10-2017 02:03,-97.75,30.265
04-10-2017 02:05,-97.74,30.283
04-10-2017 02:05,-97.764,30.264
04-10-2017 02:06,-97.767,30.25
04-10-2017 02:06,-97.772,30.2
04-10-2017 02:06,-97.743,30.285
04-10-2017 02:07,-97.742,30.269
04-10-2017 02:07,-97.764,30.279
04-10-2017 02:07,-97.751,30.246
04-10-2017 02:08,-97.758,30.255
04-10-2017 02:08,-97.744,30.251
04-10-2017 02:09,-97.742,30.269
04-10-2017 02:09,-97.762,30.255
04-10-2017 02:10,-97.738,30.255
04-10-2017 02:10,-97.711,30.329
04-10-2017 02:11,-97.666,30.443
04-10-2017 02:12,-97.748,30.265
04-10-2017 02:12,-97.841,30.055
04-10-2017 02:13,-97.751,30.27
04-10-2017 02:13,-97.768,30.368
04-10-2017 02:14,-97.72,30.314
04-10-2017 02:15,-97.74,30.269
04-10-2017 02:15,-97.812,30.195
04-10-2017 02:16,-97.722,30.261
04-10-2017 02:17,-97.743,30.278
04-10-2017 02:17,-97.738,30.266
04-10-2017 02:17,-97.731,30.258
04-10-2017 02:18,-97.667,30.203
04-10-2017 02:18,-97.666,30.197
04-10-2017 02:18,-97.763,30.227
04-10-2017 02:19,-97.763,30.267
04-10-2017 02:20,-97.74,30.29
04-10-2017 02:20,-97.768,30.245
04-10-2017 02:21,-97.715,30.252
04-10-2017 02:21,-97.741,30.271
04-10-2017 02:24,-97.752,30.258
04-10-2017 02:24,-97.746,30.287
04-10-2017 02:25,-97.727,30.221
04-10-2017 02:25,-97.769,30.245
04-10-2017 02:25,-97.785,30.241
04-10-2017 02:25,-97.739,30.26
04-10-2017 02:25,-97.75,30.237
04-10-2017 02:26,-97.763,30.254
04-10-2017 02:26,-97.765,30.241
04-10-2017 02:27,-97.741,30.271
04-10-2017 02:28,-97.735,30.283
04-10-2017 02:28,-97.75,30.237
04-10-2017 02:28,-97.742,30.288
04-10-2017 02:30,-97.713,30.294
04-10-2017 02:31,-97.769,30.266
04-10-2017 02:31,-97.74,30.267
04-10-2017 02:33,-97.738,30.264
04-10-2017 02:33,-97.725,30.258
04-10-2017 02:33,-97.767,30.229
04-10-2017 02:34,-97.78,30.226
04-10-2017 02:35,-97.719,30.341
04-10-2017 02:35,-97.743,30.326
04-10-2017 02:35,-97.78,30.227
04-10-2017 02:35,-97.748,30.252
04-10-2017 02:37,-97.682,30.391
04-10-2017 02:37,-97.752,30.226
04-10-2017 02:37,-97.747,30.265
04-10-2017 02:38,-97.731,30.242
04-10-2017 02:38,-97.763,30.227
04-10-2017 02:38,-97.744,30.265
04-10-2017 02:39,-97.788,30.232
04-10-2017 02:40,-97.744,30.289
04-10-2017 02:41,-97.736,30.265
04-10-2017 02:42,-97.749,30.266
04-10-2017 02:42,-97.762,30.255
04-10-2017 02:42,-97.739,30.259
04-10-2017 02:43,-97.765,30.275
04-10-2017 02:43,-97.741,30.267
04-10-2017 02:43,-97.743,30.265
04-10-2017 02:43,-97.738,30.266
04-10-2017 02:44,-97.742,30.27
04-10-2017 02:45,-97.703,30.304
04-10-2017 02:45,-97.721,30.298
04-10-2017 02:46,-97.78,30.241
04-10-2017 02:47,-97.75,30.362
04-10-2017 02:47,-97.749,30.29
04-10-2017 02:47,-97.788,30.24
04-10-2017 02:48,-97.732,30.265
04-10-2017 02:48,-97.755,30.339
04-10-2017 02:48,-97.667,30.202
04-10-2017 02:50,-97.745,30.266
04-10-2017 02:50,-97.741,30.238
04-10-2017 02:52,-97.749,30.27
04-10-2017 02:52,-97.744,30.266
04-10-2017 02:52,-97.736,30.266
04-10-2017 02:52,-97.745,30.293
04-10-2017 02:54,-97.745,30.266
04-10-2017 02:54,-97.736,30.269
04-10-2017 02:55,-97.746,30.256
04-10-2017 02:55,-97.758,30.245
04-10-2017 02:57,-97.707,30.316
04-10-2017 02:57,-97.957,30.158
04-10-2017 02:58,-97.669,30.201
04-10-2017 02:58,-97.745,30.265
04-10-2017 02:58,-97.704,30.294
04-10-2017 02:59,-97.751,30.248
04-10-2017 03:02,-97.746,30.291
04-10-2017 03:02,-97.755,30.239
04-10-2017 03:03,-97.683,30.234
04-10-2017 03:03,-97.735,30.248
04-10-2017 03:03,-97.723,30.242
04-10-2017 03:03,-97.755,30.239
04-10-2017 03:03,-97.75,30.261
04-10-2017 03:04,-97.747,30.283
